"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"0400000US12","Florida","67917","259",
"1400000US12086007707","Census Tract 77.07; Miami-Dade County; Florida","146396","1988",
"1400000US12086007708","Census Tract 77.08; Miami-Dade County; Florida","70750","38327",
"1400000US12086007709","Census Tract 77.09; Miami-Dade County; Florida","133060","43081",
"1400000US12086007801","Census Tract 78.01; Miami-Dade County; Florida","250,000+","***",
"1400000US12086007805","Census Tract 78.05; Miami-Dade County; Florida","143088","29910",
"1400000US12086007806","Census Tract 78.06; Miami-Dade County; Florida","250,000+","***",
"1400000US12086007807","Census Tract 78.07; Miami-Dade County; Florida","158984","53992",
"1400000US12086007808","Census Tract 78.08; Miami-Dade County; Florida","46847","12892",
"1400000US12086007809","Census Tract 78.09; Miami-Dade County; Florida","78648","18473",
"1400000US12086007901","Census Tract 79.01; Miami-Dade County; Florida","125306","26657",
"1400000US12086007902","Census Tract 79.02; Miami-Dade County; Florida","179083","70057",
"1400000US12086008000","Census Tract 80; Miami-Dade County; Florida","176778","49423",
"1400000US12086008101","Census Tract 81.01; Miami-Dade County; Florida","250,000+","***",
"1400000US12086008102","Census Tract 81.02; Miami-Dade County; Florida","168409","21521",
"1400000US12086008202","Census Tract 82.02; Miami-Dade County; Florida","148125","42837",
"1400000US12086008205","Census Tract 82.05; Miami-Dade County; Florida","185559","61092",
"1400000US12086008206","Census Tract 82.06; Miami-Dade County; Florida","97016","49695",
"1400000US12086008207","Census Tract 82.07; Miami-Dade County; Florida","232188","59538",
"1400000US12086008208","Census Tract 82.08; Miami-Dade County; Florida","76419","20063",
"1400000US12086008209","Census Tract 82.09; Miami-Dade County; Florida","174130","22229",
"1400000US12086008305","Census Tract 83.05; Miami-Dade County; Florida","107692","33994",
"1400000US12086008308","Census Tract 83.08; Miami-Dade County; Florida","71405","4151",
"1400000US12086008309","Census Tract 83.09; Miami-Dade County; Florida","43510","10566",
"1400000US12086008310","Census Tract 83.10; Miami-Dade County; Florida","75353","8479",
"1400000US12086008311","Census Tract 83.11; Miami-Dade County; Florida","90417","21833",
"1400000US12086008312","Census Tract 83.12; Miami-Dade County; Florida","62945","20574",
"1400000US12086008313","Census Tract 83.13; Miami-Dade County; Florida","59246","3787",
"1400000US12086008314","Census Tract 83.14; Miami-Dade County; Florida","79698","14917",
"1400000US12086008315","Census Tract 83.15; Miami-Dade County; Florida","89688","17185",
"1400000US12086008409","Census Tract 84.09; Miami-Dade County; Florida","73750","33283",
"1400000US12086008415","Census Tract 84.15; Miami-Dade County; Florida","194643","22947",
"1400000US12086008416","Census Tract 84.16; Miami-Dade County; Florida","60903","8326",
"1400000US12086008418","Census Tract 84.18; Miami-Dade County; Florida","82097","22530",
"1400000US12086008419","Census Tract 84.19; Miami-Dade County; Florida","69023","6912",
"1400000US12086008420","Census Tract 84.20; Miami-Dade County; Florida","101472","32106",
"1400000US12086008421","Census Tract 84.21; Miami-Dade County; Florida","160599","36852",
"1400000US12086008422","Census Tract 84.22; Miami-Dade County; Florida","113281","19638",
"1400000US12086008423","Census Tract 84.23; Miami-Dade County; Florida","95286","43924",
"1400000US12086008424","Census Tract 84.24; Miami-Dade County; Florida","32246","24878",
"1400000US12086008425","Census Tract 84.25; Miami-Dade County; Florida","58393","35018",
"1400000US12086008426","Census Tract 84.26; Miami-Dade County; Florida","142108","22431",
"1400000US12086008427","Census Tract 84.27; Miami-Dade County; Florida","104554","82310",
"1400000US12086008428","Census Tract 84.28; Miami-Dade County; Florida","135278","36446",
"1400000US12086008429","Census Tract 84.29; Miami-Dade County; Florida","152407","27340",
"1400000US12086008430","Census Tract 84.30; Miami-Dade County; Florida","47631","10493",
"1400000US12086008431","Census Tract 84.31; Miami-Dade County; Florida","46250","33643",
"1400000US12086008502","Census Tract 85.02; Miami-Dade County; Florida","116250","22659",
"1400000US12086008503","Census Tract 85.03; Miami-Dade County; Florida","59750","29035",
"1400000US12086008504","Census Tract 85.04; Miami-Dade County; Florida","84817","23813",
"1400000US12086008601","Census Tract 86.01; Miami-Dade County; Florida","104183","24070",
"1400000US12086008603","Census Tract 86.03; Miami-Dade County; Florida","108958","43471",
"1400000US12086008604","Census Tract 86.04; Miami-Dade County; Florida","102447","40356",
"1400000US12086008702","Census Tract 87.02; Miami-Dade County; Florida","87750","20252",
"1400000US12086008703","Census Tract 87.03; Miami-Dade County; Florida","80417","57297",
"1400000US12086008704","Census Tract 87.04; Miami-Dade County; Florida","68854","18262",
"1400000US12086008805","Census Tract 88.05; Miami-Dade County; Florida","41532","18404",
"1400000US12086008806","Census Tract 88.06; Miami-Dade County; Florida","80364","23370",
"1400000US12086008807","Census Tract 88.07; Miami-Dade County; Florida","103133","12756",
"1400000US12086008808","Census Tract 88.08; Miami-Dade County; Florida","67781","16161",
"1400000US12086008809","Census Tract 88.09; Miami-Dade County; Florida","102382","10521",
"1400000US12086008810","Census Tract 88.10; Miami-Dade County; Florida","75109","58211",
"1400000US12086008904","Census Tract 89.04; Miami-Dade County; Florida","-","**",
"1400000US12086008906","Census Tract 89.06; Miami-Dade County; Florida","59615","15639",
"1400000US12086008907","Census Tract 89.07; Miami-Dade County; Florida","44065","12757",
"1400000US12086008908","Census Tract 89.08; Miami-Dade County; Florida","81581","32287",
"1400000US12086008909","Census Tract 89.09; Miami-Dade County; Florida","62330","26070",
"1400000US12086008910","Census Tract 89.10; Miami-Dade County; Florida","63368","47480",
"1400000US12086008911","Census Tract 89.11; Miami-Dade County; Florida","97906","22036",
"1400000US12086009010","Census Tract 90.10; Miami-Dade County; Florida","89028","11828",
"1400000US12086009014","Census Tract 90.14; Miami-Dade County; Florida","84464","7969",
"1400000US12086009015","Census Tract 90.15; Miami-Dade County; Florida","47553","8299",
"1400000US12086009020","Census Tract 90.20; Miami-Dade County; Florida","39635","9281",
"1400000US12086009021","Census Tract 90.21; Miami-Dade County; Florida","50823","13570",
"1400000US12086009022","Census Tract 90.22; Miami-Dade County; Florida","63107","18588",
"1400000US12086009024","Census Tract 90.24; Miami-Dade County; Florida","78800","16001",
"1400000US12086009026","Census Tract 90.26; Miami-Dade County; Florida","45900","7121",
"1400000US12086009027","Census Tract 90.27; Miami-Dade County; Florida","61713","8774",
"1400000US12086009028","Census Tract 90.28; Miami-Dade County; Florida","68893","19308",
"1400000US12086009029","Census Tract 90.29; Miami-Dade County; Florida","71413","22764",
"1400000US12086009030","Census Tract 90.30; Miami-Dade County; Florida","54075","7676",
"1400000US12086009031","Census Tract 90.31; Miami-Dade County; Florida","56450","15776",
"1400000US12086009039","Census Tract 90.39; Miami-Dade County; Florida","69911","16730",
"1400000US12086009040","Census Tract 90.40; Miami-Dade County; Florida","76957","14960",
"1400000US12086009043","Census Tract 90.43; Miami-Dade County; Florida","92188","18991",
"1400000US12086009044","Census Tract 90.44; Miami-Dade County; Florida","75208","17515",
"1400000US12086009048","Census Tract 90.48; Miami-Dade County; Florida","119597","44123",
"1400000US12086009049","Census Tract 90.49; Miami-Dade County; Florida","90123","9593",
"1400000US12086009050","Census Tract 90.50; Miami-Dade County; Florida","76913","8072",
"1400000US12086009051","Census Tract 90.51; Miami-Dade County; Florida","96400","69784",
"1400000US12086009052","Census Tract 90.52; Miami-Dade County; Florida","38048","14743",
"1400000US12086009053","Census Tract 90.53; Miami-Dade County; Florida","80287","29587",
"1400000US12086009054","Census Tract 90.54; Miami-Dade County; Florida","91364","27054",
"1400000US12086009055","Census Tract 90.55; Miami-Dade County; Florida","67344","31607",
"1400000US12086009056","Census Tract 90.56; Miami-Dade County; Florida","90724","60715",
"1400000US12086009057","Census Tract 90.57; Miami-Dade County; Florida","86667","35737",
"1400000US12086009058","Census Tract 90.58; Miami-Dade County; Florida","67674","16470",
"1400000US12086009059","Census Tract 90.59; Miami-Dade County; Florida","74511","21001",
"1400000US12086009060","Census Tract 90.60; Miami-Dade County; Florida","113846","41883",
"1400000US12086009061","Census Tract 90.61; Miami-Dade County; Florida","46250","17314",
"1400000US12086009062","Census Tract 90.62; Miami-Dade County; Florida","71541","9099",
"1400000US12086009063","Census Tract 90.63; Miami-Dade County; Florida","50046","22641",
"1400000US12086009064","Census Tract 90.64; Miami-Dade County; Florida","63347","17878",
"1400000US12086009065","Census Tract 90.65; Miami-Dade County; Florida","79278","74540",
"1400000US12086009066","Census Tract 90.66; Miami-Dade County; Florida","68562","11824",
"1400000US12086009101","Census Tract 91.01; Miami-Dade County; Florida","52703","16425",
"1400000US12086009102","Census Tract 91.02; Miami-Dade County; Florida","41714","14527",
"1400000US12086009200","Census Tract 92; Miami-Dade County; Florida","72241","14952",
"1400000US12086009305","Census Tract 93.05; Miami-Dade County; Florida","112578","26483",
"1400000US12086009312","Census Tract 93.12; Miami-Dade County; Florida","74556","5806",
"1400000US12086009314","Census Tract 93.14; Miami-Dade County; Florida","33059","5515",
"1400000US12086009315","Census Tract 93.15; Miami-Dade County; Florida","34478","7846",
"1400000US12086009316","Census Tract 93.16; Miami-Dade County; Florida","72647","23677",
"1400000US12086009317","Census Tract 93.17; Miami-Dade County; Florida","54796","26088",
"1400000US12086009318","Census Tract 93.18; Miami-Dade County; Florida","54183","50469",
"1400000US12086009319","Census Tract 93.19; Miami-Dade County; Florida","92843","11695",
"1400000US12086009320","Census Tract 93.20; Miami-Dade County; Florida","51913","11977",
"1400000US12086009321","Census Tract 93.21; Miami-Dade County; Florida","79394","4531",
"1400000US12086009322","Census Tract 93.22; Miami-Dade County; Florida","29232","17659",
"1400000US12086009323","Census Tract 93.23; Miami-Dade County; Florida","71250","21469",
"1400000US12086009324","Census Tract 93.24; Miami-Dade County; Florida","47148","10977",
"1400000US12086009325","Census Tract 93.25; Miami-Dade County; Florida","64931","51497",
"1400000US12086009326","Census Tract 93.26; Miami-Dade County; Florida","25189","14051",
"1400000US12086009327","Census Tract 93.27; Miami-Dade County; Florida","78192","41996",
"1400000US12086009401","Census Tract 94.01; Miami-Dade County; Florida","69313","15012",
"1400000US12086009402","Census Tract 94.02; Miami-Dade County; Florida","66130","8468",
"1400000US12086009503","Census Tract 95.03; Miami-Dade County; Florida","79940","20607",
"1400000US12086009504","Census Tract 95.04; Miami-Dade County; Florida","77230","8274",
"1400000US12086009505","Census Tract 95.05; Miami-Dade County; Florida","56563","25209",
"1400000US12086009506","Census Tract 95.06; Miami-Dade County; Florida","46929","5377",
"1400000US12086009601","Census Tract 96.01; Miami-Dade County; Florida","72202","20384",
"1400000US12086009602","Census Tract 96.02; Miami-Dade County; Florida","40526","14020",
"1400000US12086009703","Census Tract 97.03; Miami-Dade County; Florida","125433","25333",
"1400000US12086009704","Census Tract 97.04; Miami-Dade County; Florida","89577","16253",
"1400000US12086009705","Census Tract 97.05; Miami-Dade County; Florida","40788","13325",
"1400000US12086009706","Census Tract 97.06; Miami-Dade County; Florida","49467","14514",
"1400000US12086009803","Census Tract 98.03; Miami-Dade County; Florida","76711","10598",
"1400000US12086009804","Census Tract 98.04; Miami-Dade County; Florida","92958","23447",
"1400000US12086009806","Census Tract 98.06; Miami-Dade County; Florida","40839","18159",
"1400000US12086009809","Census Tract 98.09; Miami-Dade County; Florida","71970","25302",
"1400000US12086009810","Census Tract 98.10; Miami-Dade County; Florida","72457","16751",
"1400000US12086009811","Census Tract 98.11; Miami-Dade County; Florida","32783","4269",
"1400000US12086009812","Census Tract 98.12; Miami-Dade County; Florida","66275","10366",
"1400000US12086009903","Census Tract 99.03; Miami-Dade County; Florida","66510","18004",
"1400000US12086009904","Census Tract 99.04; Miami-Dade County; Florida","43344","7243",
"1400000US12086009905","Census Tract 99.05; Miami-Dade County; Florida","70461","12667",
"1400000US12086009906","Census Tract 99.06; Miami-Dade County; Florida","68848","7738",
"1400000US12086009907","Census Tract 99.07; Miami-Dade County; Florida","109000","48964",
"1400000US12086009908","Census Tract 99.08; Miami-Dade County; Florida","44583","13101",
"1400000US12086009909","Census Tract 99.09; Miami-Dade County; Florida","58488","5884",
"1400000US12086010010","Census Tract 100.10; Miami-Dade County; Florida","47023","21257",
"1400000US12086010012","Census Tract 100.12; Miami-Dade County; Florida","69709","23960",
"1400000US12086010013","Census Tract 100.13; Miami-Dade County; Florida","68622","10104",
"1400000US12086010015","Census Tract 100.15; Miami-Dade County; Florida","42063","12059",
"1400000US12086010016","Census Tract 100.16; Miami-Dade County; Florida","63071","8619",
"1400000US12086010017","Census Tract 100.17; Miami-Dade County; Florida","63967","11109",
"1400000US12086010018","Census Tract 100.18; Miami-Dade County; Florida","53875","29703",
"1400000US12086010019","Census Tract 100.19; Miami-Dade County; Florida","45921","9906",
"1400000US12086010020","Census Tract 100.20; Miami-Dade County; Florida","54494","29839",
"1400000US12086010021","Census Tract 100.21; Miami-Dade County; Florida","57044","14889",
"1400000US12086010022","Census Tract 100.22; Miami-Dade County; Florida","-","**",
"1400000US12086010023","Census Tract 100.23; Miami-Dade County; Florida","34493","10239",
"1400000US12086010024","Census Tract 100.24; Miami-Dade County; Florida","32477","14044",
"1400000US12086010025","Census Tract 100.25; Miami-Dade County; Florida","64617","9123",
"1400000US12086010026","Census Tract 100.26; Miami-Dade County; Florida","36322","4361",
"1400000US12086010193","Census Tract 101.93; Miami-Dade County; Florida","110667","21483",
"1400000US12086010198","Census Tract 101.98; Miami-Dade County; Florida","136588","4427",
"1400000US12086010201","Census Tract 102.01; Miami-Dade County; Florida","106364","14958",
"1400000US12086010205","Census Tract 102.05; Miami-Dade County; Florida","56581","19229",
"1400000US12086010207","Census Tract 102.07; Miami-Dade County; Florida","28225","6684",
"1400000US12086010208","Census Tract 102.08; Miami-Dade County; Florida","54549","15583",
"1400000US12086010209","Census Tract 102.09; Miami-Dade County; Florida","78176","13569",
"1400000US12086010211","Census Tract 102.11; Miami-Dade County; Florida","63281","19247",
"1400000US12086010212","Census Tract 102.12; Miami-Dade County; Florida","135846","18369",
"1400000US12086010213","Census Tract 102.13; Miami-Dade County; Florida","42176","13611",
"1400000US12086010214","Census Tract 102.14; Miami-Dade County; Florida","49750","26616",
"1400000US12086010301","Census Tract 103.01; Miami-Dade County; Florida","97596","36035",
"1400000US12086010302","Census Tract 103.02; Miami-Dade County; Florida","93772","32281",
"1400000US12086010303","Census Tract 103.03; Miami-Dade County; Florida","83579","23858",
"1400000US12086010400","Census Tract 104; Miami-Dade County; Florida","77542","22215",
"1400000US12086010501","Census Tract 105.01; Miami-Dade County; Florida","40904","12699",
"1400000US12086010502","Census Tract 105.02; Miami-Dade County; Florida","98056","16095",
"1400000US12086010604","Census Tract 106.04; Miami-Dade County; Florida","98819","25636",
"1400000US12086010608","Census Tract 106.08; Miami-Dade County; Florida","72975","10544",
"1400000US12086010609","Census Tract 106.09; Miami-Dade County; Florida","37824","9217",
"1400000US12086010610","Census Tract 106.10; Miami-Dade County; Florida","89777","21822",
"1400000US12086010613","Census Tract 106.13; Miami-Dade County; Florida","57250","33087",
"1400000US12086010618","Census Tract 106.18; Miami-Dade County; Florida","90729","26920",
"1400000US12086010619","Census Tract 106.19; Miami-Dade County; Florida","74868","18726",
"1400000US12086010620","Census Tract 106.20; Miami-Dade County; Florida","101611","35696",
"1400000US12086010621","Census Tract 106.21; Miami-Dade County; Florida","76845","8602",
"1400000US12086010622","Census Tract 106.22; Miami-Dade County; Florida","62238","18991",
"1400000US12086010623","Census Tract 106.23; Miami-Dade County; Florida","67542","11055",
"1400000US12086010624","Census Tract 106.24; Miami-Dade County; Florida","77455","38275",
"1400000US12086010625","Census Tract 106.25; Miami-Dade County; Florida","95066","12769",
"1400000US12086010626","Census Tract 106.26; Miami-Dade County; Florida","62083","16626",
"1400000US12086010705","Census Tract 107.05; Miami-Dade County; Florida","59936","31412",
"1400000US12086010706","Census Tract 107.06; Miami-Dade County; Florida","59554","47971",
"1400000US12086010707","Census Tract 107.07; Miami-Dade County; Florida","56050","13155",
"1400000US12086010708","Census Tract 107.08; Miami-Dade County; Florida","60975","8535",
"1400000US12086010709","Census Tract 107.09; Miami-Dade County; Florida","79965","20486",
"1400000US12086010710","Census Tract 107.10; Miami-Dade County; Florida","75748","12194",
"1400000US12086010803","Census Tract 108.03; Miami-Dade County; Florida","36974","26696",
"1400000US12086010804","Census Tract 108.04; Miami-Dade County; Florida","55885","20237",
"1400000US12086010805","Census Tract 108.05; Miami-Dade County; Florida","33799","1260",
"1400000US12086010806","Census Tract 108.06; Miami-Dade County; Florida","44846","17316",
"1400000US12086010900","Census Tract 109; Miami-Dade County; Florida","35525","3607",
"1400000US12086011003","Census Tract 110.03; Miami-Dade County; Florida","70313","15280",
"1400000US12086011008","Census Tract 110.08; Miami-Dade County; Florida","79417","19618",
"1400000US12086011009","Census Tract 110.09; Miami-Dade County; Florida","71875","12598",
"1400000US12086011010","Census Tract 110.10; Miami-Dade County; Florida","37235","8151",
"1400000US12086011011","Census Tract 110.11; Miami-Dade County; Florida","45189","14926",
"1400000US12086011012","Census Tract 110.12; Miami-Dade County; Florida","50417","15225",
"1400000US12086011013","Census Tract 110.13; Miami-Dade County; Florida","66597","12400",
"1400000US12086011014","Census Tract 110.14; Miami-Dade County; Florida","87917","24761",
"1400000US12086011015","Census Tract 110.15; Miami-Dade County; Florida","100556","15257",
"1400000US12086011103","Census Tract 111.03; Miami-Dade County; Florida","39347","4009",
"1400000US12086011104","Census Tract 111.04; Miami-Dade County; Florida","24700","12870",
"1400000US12086011105","Census Tract 111.05; Miami-Dade County; Florida","138750","15469",
"1400000US12086011106","Census Tract 111.06; Miami-Dade County; Florida","76846","20936",
"1400000US12086011203","Census Tract 112.03; Miami-Dade County; Florida","30462","14722",
"1400000US12086011204","Census Tract 112.04; Miami-Dade County; Florida","94107","56175",
"1400000US12086011205","Census Tract 112.05; Miami-Dade County; Florida","49637","6836",
"1400000US12086011206","Census Tract 112.06; Miami-Dade County; Florida","96295","13498",
"1400000US12086011301","Census Tract 113.01; Miami-Dade County; Florida","19583","15817",
"1400000US12086011302","Census Tract 113.02; Miami-Dade County; Florida","27877","4227",
"1400000US12086011405","Census Tract 114.05; Miami-Dade County; Florida","48168","24631",
"1400000US12086011406","Census Tract 114.06; Miami-Dade County; Florida","51699","7782",
"1400000US12086011407","Census Tract 114.07; Miami-Dade County; Florida","51369","32837",
"1400000US12086011408","Census Tract 114.08; Miami-Dade County; Florida","36034","4851",
"1400000US12086011409","Census Tract 114.09; Miami-Dade County; Florida","52530","24965",
"1400000US12086011410","Census Tract 114.10; Miami-Dade County; Florida","87248","7493",
"1400000US12086011411","Census Tract 114.11; Miami-Dade County; Florida","66330","28401",
"1400000US12086011412","Census Tract 114.12; Miami-Dade County; Florida","61290","3353",
"1400000US12086011500","Census Tract 115; Miami-Dade County; Florida","101452","3764",
"1400000US12086011601","Census Tract 116.01; Miami-Dade County; Florida","93221","18828",
"1400000US12086011602","Census Tract 116.02; Miami-Dade County; Florida","83092","29516",
"1400000US12086011701","Census Tract 117.01; Miami-Dade County; Florida","80667","11099",
"1400000US12086011702","Census Tract 117.02; Miami-Dade County; Florida","43763","7304",
"1400000US12086011800","Census Tract 118; Miami-Dade County; Florida","81587","40874",
"1400000US12086011900","Census Tract 119; Miami-Dade County; Florida","82147","22596",
"1400000US12086012001","Census Tract 120.01; Miami-Dade County; Florida","44101","9412",
"1400000US12086012002","Census Tract 120.02; Miami-Dade County; Florida","42540","11230",
"1400000US12086012101","Census Tract 121.01; Miami-Dade County; Florida","71181","9895",
"1400000US12086012102","Census Tract 121.02; Miami-Dade County; Florida","67917","16992",
"1400000US12086012103","Census Tract 121.03; Miami-Dade County; Florida","75687","13688",
"1400000US12086012104","Census Tract 121.04; Miami-Dade County; Florida","45636","9759",
"1400000US12086012105","Census Tract 121.05; Miami-Dade County; Florida","72259","2373",
"1400000US12086012200","Census Tract 122; Miami-Dade County; Florida","92714","17329",
"1400000US12086012301","Census Tract 123.01; Miami-Dade County; Florida","68673","7339",
"1400000US12086012302","Census Tract 123.02; Miami-Dade County; Florida","79694","14699",
"1400000US12086012401","Census Tract 124.01; Miami-Dade County; Florida","93340","32927",
"1400000US12086012402","Census Tract 124.02; Miami-Dade County; Florida","152548","32772",
"1400000US12086012403","Census Tract 124.03; Miami-Dade County; Florida","120811","66178",
"1400000US12086012501","Census Tract 125.01; Miami-Dade County; Florida","115919","23526",
"1400000US12086012502","Census Tract 125.02; Miami-Dade County; Florida","74154","15167",
"1400000US12086012601","Census Tract 126.01; Miami-Dade County; Florida","68101","12098",
"1400000US12086012602","Census Tract 126.02; Miami-Dade County; Florida","95353","16589",
"1400000US12086012701","Census Tract 127.01; Miami-Dade County; Florida","121250","13813",
"1400000US12086012702","Census Tract 127.02; Miami-Dade County; Florida","107644","49608",
"1400000US12086012801","Census Tract 128.01; Miami-Dade County; Florida","84333","10757",
"1400000US12086012802","Census Tract 128.02; Miami-Dade County; Florida","101563","11345",
"1400000US12086012900","Census Tract 129; Miami-Dade County; Florida","58313","15876",
"1400000US12086013000","Census Tract 130; Miami-Dade County; Florida","66063","18921",
"1400000US12086013100","Census Tract 131; Miami-Dade County; Florida","57068","7890",
"1400000US12086013201","Census Tract 132.01; Miami-Dade County; Florida","77121","22784",
"1400000US12086013202","Census Tract 132.02; Miami-Dade County; Florida","99583","26554",
"1400000US12086013301","Census Tract 133.01; Miami-Dade County; Florida","63938","5644",
"1400000US12086013302","Census Tract 133.02; Miami-Dade County; Florida","61979","17544",
"1400000US12086013400","Census Tract 134; Miami-Dade County; Florida","38367","10185",
"1400000US12086013500","Census Tract 135; Miami-Dade County; Florida","39831","14875",
"1400000US12086013600","Census Tract 136; Miami-Dade County; Florida","44688","15201",
"1400000US12086013700","Census Tract 137; Miami-Dade County; Florida","41081","11872",
"1400000US12086013801","Census Tract 138.01; Miami-Dade County; Florida","49483","27675",
"1400000US12086013802","Census Tract 138.02; Miami-Dade County; Florida","-","**",
"1400000US12086013900","Census Tract 139; Miami-Dade County; Florida","60066","14163",
"1400000US12086014100","Census Tract 141; Miami-Dade County; Florida","160333","116323",
"1400000US12086014200","Census Tract 142; Miami-Dade County; Florida","116591","41523",
"1400000US12086014300","Census Tract 143; Miami-Dade County; Florida","88750","19192",
"1400000US12086014400","Census Tract 144; Miami-Dade County; Florida","77276","26725",
"1400000US12086014500","Census Tract 145; Miami-Dade County; Florida","90293","14155",
"1400000US12086014601","Census Tract 146.01; Miami-Dade County; Florida","41646","19645",
"1400000US12086014602","Census Tract 146.02; Miami-Dade County; Florida","49970","40132",
"1400000US12086014701","Census Tract 147.01; Miami-Dade County; Florida","54940","28952",
"1400000US12086014702","Census Tract 147.02; Miami-Dade County; Florida","70423","25362",
"1400000US12086014800","Census Tract 148; Miami-Dade County; Florida","45930","10514",
"1400000US12086014900","Census Tract 149; Miami-Dade County; Florida","81389","13589",
"1400000US12086015001","Census Tract 150.01; Miami-Dade County; Florida","72313","29581",
"1400000US12086015002","Census Tract 150.02; Miami-Dade County; Florida","96953","37382",
"1400000US12086015101","Census Tract 151.01; Miami-Dade County; Florida","126213","19765",
"1400000US12086015102","Census Tract 151.02; Miami-Dade County; Florida","104647","34811",
"1400000US12086015103","Census Tract 151.03; Miami-Dade County; Florida","166250","146994",
"1400000US12086015201","Census Tract 152.01; Miami-Dade County; Florida","103846","22801",
"1400000US12086015202","Census Tract 152.02; Miami-Dade County; Florida","85625","21759",
"1400000US12086015300","Census Tract 153; Miami-Dade County; Florida","110500","23366",
"1400000US12086015400","Census Tract 154; Miami-Dade County; Florida","84697","16079",
"1400000US12086015501","Census Tract 155.01; Miami-Dade County; Florida","46964","31854",
"1400000US12086015502","Census Tract 155.02; Miami-Dade County; Florida","86250","39146",
"1400000US12086015600","Census Tract 156; Miami-Dade County; Florida","77596","12783",
"1400000US12086015700","Census Tract 157; Miami-Dade County; Florida","114191","72569",
"1400000US12086015800","Census Tract 158; Miami-Dade County; Florida","62634","12547",
"1400000US12086015900","Census Tract 159; Miami-Dade County; Florida","68207","17271",
"1400000US12086016000","Census Tract 160; Miami-Dade County; Florida","70508","13373",
"1400000US12086016100","Census Tract 161; Miami-Dade County; Florida","96786","42039",
"1400000US12086016200","Census Tract 162; Miami-Dade County; Florida","80966","25151",
"1400000US12086016300","Census Tract 163; Miami-Dade County; Florida","97566","34757",
"1400000US12086016401","Census Tract 164.01; Miami-Dade County; Florida","145938","40534",
"1400000US12086016402","Census Tract 164.02; Miami-Dade County; Florida","96375","27226",
"1400000US12086016501","Census Tract 165.01; Miami-Dade County; Florida","104229","34482",
"1400000US12086016502","Census Tract 165.02; Miami-Dade County; Florida","137917","25804",
"1400000US12086016600","Census Tract 166; Miami-Dade County; Florida","69290","3908",
"1400000US12086016700","Census Tract 167; Miami-Dade County; Florida","90083","16181",
"1400000US12086016800","Census Tract 168; Miami-Dade County; Florida","56304","15504",
"1400000US12086016900","Census Tract 169; Miami-Dade County; Florida","60114","17781",
"1400000US12086017000","Census Tract 170; Miami-Dade County; Florida","56865","4162",
"1400000US12086017101","Census Tract 171.01; Miami-Dade County; Florida","53325","11275",
"1400000US12086017102","Census Tract 171.02; Miami-Dade County; Florida","98155","43188",
"1400000US12086017200","Census Tract 172; Miami-Dade County; Florida","78828","26310",
"1400000US12086017300","Census Tract 173; Miami-Dade County; Florida","41078","14221",
"1400000US12086017401","Census Tract 174.01; Miami-Dade County; Florida","63783","31487",
"1400000US12086017402","Census Tract 174.02; Miami-Dade County; Florida","78413","26157",
"1400000US12086017500","Census Tract 175; Miami-Dade County; Florida","40481","12631",
"1400000US12086017600","Census Tract 176; Miami-Dade County; Florida","55262","11926",
"1400000US12086017700","Census Tract 177; Miami-Dade County; Florida","64571","13204",
"1400000US12086017800","Census Tract 178; Miami-Dade County; Florida","53992","12503",
"1400000US12086017901","Census Tract 179.01; Miami-Dade County; Florida","103750","16491",
"1400000US12086017902","Census Tract 179.02; Miami-Dade County; Florida","116651","10974",
"1400000US12086018001","Census Tract 180.01; Miami-Dade County; Florida","112345","41964",
"1400000US12086018002","Census Tract 180.02; Miami-Dade County; Florida","109412","52989",
"1400000US12086018003","Census Tract 180.03; Miami-Dade County; Florida","86869","26106",
"1400000US12086018100","Census Tract 181; Miami-Dade County; Florida","51917","6489",
"1400000US12086018200","Census Tract 182; Miami-Dade County; Florida","81471","14940",
"1400000US12086018300","Census Tract 183; Miami-Dade County; Florida","72857","14403",
"1400000US12086018400","Census Tract 184; Miami-Dade County; Florida","57118","11552",
"1400000US12086018500","Census Tract 185; Miami-Dade County; Florida","71458","21140",
"1400000US12086018601","Census Tract 186.01; Miami-Dade County; Florida","76250","39597",
"1400000US12086018602","Census Tract 186.02; Miami-Dade County; Florida","77597","5783",
"1400000US12086018700","Census Tract 187; Miami-Dade County; Florida","80338","17277",
"1400000US12086018801","Census Tract 188.01; Miami-Dade County; Florida","118750","31426",
"1400000US12086018802","Census Tract 188.02; Miami-Dade County; Florida","61653","29495",
"1400000US12086018803","Census Tract 188.03; Miami-Dade County; Florida","78929","37329",
"1400000US12086018901","Census Tract 189.01; Miami-Dade County; Florida","100142","18254",
"1400000US12086018902","Census Tract 189.02; Miami-Dade County; Florida","93229","32239",
"1400000US12086019000","Census Tract 190; Miami-Dade County; Florida","78585","22463",
"1400000US12086019100","Census Tract 191; Miami-Dade County; Florida","61382","30350",
"1400000US12086019200","Census Tract 192; Miami-Dade County; Florida","82361","18413",
"1400000US12086019301","Census Tract 193.01; Miami-Dade County; Florida","79448","12261",
"1400000US12086019302","Census Tract 193.02; Miami-Dade County; Florida","79766","9732",
"1400000US12086019401","Census Tract 194.01; Miami-Dade County; Florida","108074","26620",
"1400000US12086019402","Census Tract 194.02; Miami-Dade County; Florida","85476","18926",
