"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"0400000US12","Florida","21634529","*****","15896246","*****","11242515","6924","3232871","9562","26405","1270","596828","3662","10933","802","117096","5413","669598","10605","169086","6652","500512","10138","5738283","*****","2564895","20823","122837","5015","32792","3120","13162","1274","2267","750","928461","15303","2073869","21588","1920606","21672","153263","6388",
"1400000US12086000506","Census Tract 5.06; Miami-Dade County; Florida","2507","477","1914","556","90","81","1805","560","0","15","19","21","0","15","0","15","0","15","0","15","0","15","593","250","185","189","0","15","0","15","0","15","0","15","0","15","408","204","404","205","4","8",
"1400000US12086000507","Census Tract 5.07; Miami-Dade County; Florida","4756","846","2069","495","338","149","1658","475","0","15","25","52","0","15","0","15","48","59","11","24","37","56","2687","732","1011","389","142","194","0","15","0","15","0","15","353","221","1181","698","902","397","279","444",
"1400000US12086000508","Census Tract 5.08; Miami-Dade County; Florida","3907","684","2521","645","0","15","2406","651","0","15","0","15","0","15","0","15","115","222","0","15","115","222","1386","462","427","331","38","60","0","15","0","15","0","15","224","233","697","392","660","386","37","43",
"1400000US12086000509","Census Tract 5.09; Miami-Dade County; Florida","3358","849","1666","616","462","594","1204","374","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1692","414","521","433","0","15","0","15","0","15","0","15","115","152","1056","574","1056","574","0","15",
"1400000US12086000601","Census Tract 6.01; Miami-Dade County; Florida","3831","457","178","108","174","109","4","6","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3653","447","2282","492","21","35","0","15","0","15","0","15","397","314","953","337","943","335","10","12",
"1400000US12086000602","Census Tract 6.02; Miami-Dade County; Florida","5256","1117","211","223","209","223","2","5","0","21","0","21","0","21","0","21","0","21","0","21","0","21","5045","1137","2706","844","1","4","0","21","0","21","0","21","178","128","2160","939","2160","939","0","21",
"1400000US12086000603","Census Tract 6.03; Miami-Dade County; Florida","4875","637","192","101","149","100","14","22","0","15","29","32","0","15","0","15","0","15","0","15","0","15","4683","641","1844","431","21","33","0","15","10","16","0","15","224","186","2584","631","2584","631","0","15",
"1400000US12086000605","Census Tract 6.05; Miami-Dade County; Florida","5047","1468","235","99","205","106","23","43","0","21","7","13","0","21","0","21","0","21","0","21","0","21","4812","1455","2146","467","70","109","0","21","0","21","0","21","123","127","2473","1466","2466","1464","7","14",
"1400000US12086000607","Census Tract 6.07; Miami-Dade County; Florida","4497","559","165","108","136","80","0","15","0","15","0","15","0","15","0","15","29","45","0","15","29","45","4332","553","2033","472","129","149","0","15","0","15","0","15","212","142","1958","499","1872","492","86","141",
"1400000US12086000609","Census Tract 6.09; Miami-Dade County; Florida","3478","697","104","78","45","60","52","76","0","15","0","15","7","14","0","15","0","15","0","15","0","15","3374","715","1808","398","0","15","23","59","0","15","0","15","123","162","1420","649","1420","649","0","15",
"1400000US12086000610","Census Tract 6.10; Miami-Dade County; Florida","2865","644","126","79","119","80","7","14","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2739","658","1227","341","3","2","0","15","0","15","0","15","200","198","1309","568","1309","568","0","15",
"1400000US12086000611","Census Tract 6.11; Miami-Dade County; Florida","2604","417","132","96","85","82","6","18","0","15","41","64","0","15","0","15","0","15","0","15","0","15","2472","421","1366","377","0","15","0","15","0","15","0","15","60","46","1046","537","1046","537","0","15",
"1400000US12086000612","Census Tract 6.12; Miami-Dade County; Florida","3032","724","100","76","96","76","4","10","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2932","725","1155","322","10","21","0","15","0","15","0","15","114","103","1653","724","1648","722","5","12",
"1400000US12086000705","Census Tract 7.05; Miami-Dade County; Florida","4768","1155","122","97","112","95","1","4","0","15","0","15","0","15","0","15","9","14","9","14","0","15","4646","1153","2277","413","0","15","0","15","0","15","0","15","306","276","2063","1113","2063","1113","0","15",
"1400000US12086000710","Census Tract 7.10; Miami-Dade County; Florida","5148","649","154","119","146","120","4","13","0","21","0","21","0","21","0","21","4","9","0","21","4","9","4994","630","2393","539","150","121","0","21","0","21","0","21","598","331","1853","692","1853","692","0","21",
"1400000US12086000711","Census Tract 7.11; Miami-Dade County; Florida","5887","727","557","553","17","28","540","553","0","21","0","21","0","21","0","21","0","21","0","21","0","21","5330","631","2245","642","31","38","0","21","44","64","0","21","133","125","2877","663","2810","651","67","79",
"1400000US12086000712","Census Tract 7.12; Miami-Dade County; Florida","2194","345","22","26","22","26","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2172","343","905","226","15","26","0","15","0","15","0","15","241","170","1011","342","1006","340","5","10",
"1400000US12086000713","Census Tract 7.13; Miami-Dade County; Florida","3063","955","13","24","13","24","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3050","958","1728","922","0","15","0","15","0","15","0","15","86","111","1236","432","1236","432","0","15",
"1400000US12086000714","Census Tract 7.14; Miami-Dade County; Florida","4851","834","153","146","153","146","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4698","830","2458","512","0","15","0","15","0","15","0","15","164","159","2076","859","2076","859","0","15",
"1400000US12086000715","Census Tract 7.15; Miami-Dade County; Florida","3591","514","115","87","115","87","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3476","499","1878","478","0","15","0","15","0","15","0","15","298","280","1300","532","1300","532","0","15",
"1400000US12086000716","Census Tract 7.16; Miami-Dade County; Florida","2671","577","151","117","69","62","10","18","0","15","72","101","0","15","0","15","0","15","0","15","0","15","2520","548","978","300","13","22","0","15","0","15","0","15","219","166","1310","511","1297","509","13","23",
"1400000US12086000717","Census Tract 7.17; Miami-Dade County; Florida","2466","513","164","130","134","131","22","36","0","15","0","15","0","15","8","27","0","15","0","15","0","15","2302","479","1480","535","69","70","0","15","0","15","0","15","216","247","537","259","537","259","0","15",
"1400000US12086000718","Census Tract 7.18; Miami-Dade County; Florida","4048","1306","254","167","237","161","17","40","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3794","1276","1291","492","0","15","0","15","0","15","0","15","707","770","1796","1078","1796","1078","0","15",
"1400000US12086000719","Census Tract 7.19; Miami-Dade County; Florida","1209","335","43","34","30","34","10","10","3","9","0","15","0","15","0","15","0","15","0","15","0","15","1166","334","682","148","15","25","0","15","0","15","0","15","5","28","464","281","464","281","0","15",
"1400000US12086000720","Census Tract 7.20; Miami-Dade County; Florida","3526","419","206","145","199","144","7","9","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3320","384","1482","445","3","8","0","15","0","15","0","15","213","145","1622","481","1472","469","150","166",
"1400000US12086000804","Census Tract 8.04; Miami-Dade County; Florida","4272","482","167","114","113","73","54","69","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4105","476","1775","501","22","28","0","15","0","15","0","15","579","327","1729","448","1716","448","13","21",
"1400000US12086000805","Census Tract 8.05; Miami-Dade County; Florida","5349","740","227","143","208","139","15","23","0","21","4","16","0","21","0","21","0","21","0","21","0","21","5122","711","2454","589","106","151","0","21","0","21","0","21","469","268","2093","637","1995","627","98","112",
"1400000US12086000806","Census Tract 8.06; Miami-Dade County; Florida","4202","654","254","184","143","134","30","29","0","15","13","25","0","15","60","98","8","20","0","15","8","20","3948","629","2053","442","92","80","0","15","0","15","0","15","416","244","1387","526","1387","526","0","15",
"1400000US12086000807","Census Tract 8.07; Miami-Dade County; Florida","4072","920","266","86","154","146","32","59","0","15","26","29","0","15","0","15","54","115","0","15","54","115","3806","913","1889","372","0","15","0","15","0","15","0","15","88","99","1829","933","1818","931","11","19",
"1400000US12086000808","Census Tract 8.08; Miami-Dade County; Florida","4041","771","205","116","98","105","16","49","0","15","0","15","0","15","0","15","91","99","49","81","42","65","3836","757","1770","646","39","57","0","15","0","15","0","15","281","298","1746","541","1692","549","54","85",
"1400000US12086000903","Census Tract 9.03; Miami-Dade County; Florida","3626","928","1947","881","27","45","1920","885","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1679","384","479","204","0","15","0","15","0","15","0","15","238","165","962","430","833","404","129","155",
"1400000US12086000904","Census Tract 9.04; Miami-Dade County; Florida","2474","558","828","167","38","47","790","163","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1646","569","505","252","65","70","0","15","0","15","0","15","215","217","861","630","861","630","0","15",
"1400000US12086000905","Census Tract 9.05; Miami-Dade County; Florida","3606","1005","728","297","80","63","589","316","0","15","0","15","0","15","0","15","59","69","40","63","19","32","2878","1023","1069","614","103","134","0","15","0","15","0","15","365","193","1341","995","1341","995","0","15",
"1400000US12086000906","Census Tract 9.06; Miami-Dade County; Florida","1631","381","365","156","1","9","313","130","0","15","0","15","0","15","0","15","51","84","51","84","0","15","1266","336","518","311","261","292","0","15","0","15","0","15","202","87","285","215","283","215","2","3",
"1400000US12086000907","Census Tract 9.07; Miami-Dade County; Florida","1802","453","41","154","1","2","40","154","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1761","448","396","293","41","82","0","15","0","15","0","15","173","264","1151","760","1151","760","0","15",
"1400000US12086000908","Census Tract 9.08; Miami-Dade County; Florida","3561","846","67","4","0","15","67","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3494","846","1761","863","30","70","0","15","0","15","0","15","837","531","866","435","866","435","0","15",
"1400000US12086001003","Census Tract 10.03; Miami-Dade County; Florida","6442","991","4647","978","163","131","4385","978","0","21","0","21","0","21","0","21","99","103","0","21","99","103","1795","563","793","398","33","50","0","21","0","21","0","21","304","234","665","398","665","398","0","21",
"1400000US12086001004","Census Tract 10.04; Miami-Dade County; Florida","7302","1106","4520","1096","186","180","4235","1093","0","21","25","44","0","21","0","21","74","109","14","23","60","110","2782","613","1002","463","121","156","0","21","0","21","0","21","1013","688","646","503","646","503","0","21",
"1400000US12086001005","Census Tract 10.05; Miami-Dade County; Florida","1640","319","1178","240","60","46","1043","231","0","15","39","55","0","15","0","15","36","34","0","15","36","34","462","228","157","86","0","15","0","15","0","15","0","15","172","239","133","80","133","80","0","15",
"1400000US12086001006","Census Tract 10.06; Miami-Dade County; Florida","4936","919","3341","990","134","71","2995","973","0","15","93","129","0","15","77","104","42","55","9","13","33","53","1595","624","229","193","73","78","0","15","0","15","0","15","774","459","519","369","519","369","0","15",
"1400000US12086001007","Census Tract 10.07; Miami-Dade County; Florida","3154","928","2092","809","80","113","1980","813","0","15","0","15","0","15","0","15","32","54","32","54","0","15","1062","566","274","279","159","145","0","15","0","15","0","15","575","628","54","78","54","78","0","15",
"1400000US12086001008","Census Tract 10.08; Miami-Dade County; Florida","3290","676","2044","492","101","160","1920","469","23","37","0","15","0","15","0","15","0","15","0","15","0","15","1246","503","112","137","149","221","0","15","0","15","0","15","471","395","514","378","514","378","0","15",
"1400000US12086001101","Census Tract 11.01; Miami-Dade County; Florida","5177","1009","3141","564","590","206","2207","508","0","21","150","136","104","158","0","21","90","74","0","21","90","74","2036","860","745","270","84","100","23","27","0","21","0","21","70","65","1114","757","1102","755","12","19",
"1400000US12086001102","Census Tract 11.02; Miami-Dade County; Florida","5839","511","4283","524","921","270","2975","584","21","20","137","97","0","21","189","220","40","34","5","11","35","31","1556","333","681","216","61","51","0","21","0","21","0","21","193","120","621","290","603","287","18","22",
"1400000US12086001103","Census Tract 11.03; Miami-Dade County; Florida","4517","1161","3191","1142","563","318","2530","1122","0","15","25","30","0","15","24","32","49","78","0","15","49","78","1326","438","304","164","6","10","150","240","0","15","0","15","310","215","556","285","556","285","0","15",
"1400000US12086001104","Census Tract 11.04; Miami-Dade County; Florida","4935","511","3275","497","2031","508","665","226","3","6","196","122","0","15","7","11","373","206","71","73","302","183","1660","333","584","200","0","15","0","15","0","15","0","15","482","280","594","267","589","268","5","10",
"1400000US12086001204","Census Tract 12.04; Miami-Dade County; Florida","5915","1225","2997","1237","1480","320","1144","1265","0","21","30","38","0","21","118","160","225","219","0","21","225","219","2918","695","1825","597","201","262","0","21","0","21","0","21","174","101","718","404","688","406","30","41",
"1400000US12086001205","Census Tract 12.05; Miami-Dade County; Florida","2438","481","1526","374","1191","351","102","64","0","15","83","73","0","15","24","43","126","84","50","48","76","75","912","308","743","288","0","15","0","15","0","15","0","15","22","24","147","69","147","69","0","15",
"1400000US12086001206","Census Tract 12.06; Miami-Dade County; Florida","4028","489","2843","419","2718","413","78","79","0","15","47","83","0","15","0","15","0","15","0","15","0","15","1185","486","604","366","73","87","0","15","0","15","0","15","187","194","321","234","320","234","1","3",
"1400000US12086001207","Census Tract 12.07; Miami-Dade County; Florida","2168","461","1371","797","498","221","851","974","0","15","0","15","0","15","22","36","0","15","0","15","0","15","797","461","306","182","0","15","0","15","0","15","0","15","70","103","421","387","421","387","0","15",
"1400000US12086001208","Census Tract 12.08; Miami-Dade County; Florida","2824","615","2155","734","124","78","1701","699","0","15","0","15","0","15","129","204","201","162","84","51","117","154","669","411","397","319","0","15","0","15","0","15","0","15","99","109","173","146","173","146","0","15",
"1400000US12086001209","Census Tract 12.09; Miami-Dade County; Florida","3448","947","1915","746","240","161","1660","746","0","15","0","15","0","15","0","15","15","23","15","23","0","15","1533","606","486","194","63","97","0","15","0","15","0","15","197","206","787","488","709","482","78","62",
"1400000US12086001301","Census Tract 13.01; Miami-Dade County; Florida","4753","771","2886","724","1133","361","1675","782","0","15","24","40","0","15","0","15","54","70","0","15","54","70","1867","563","1206","476","47","76","0","15","0","15","0","15","127","105","487","240","472","239","15","23",
"1400000US12086001302","Census Tract 13.02; Miami-Dade County; Florida","6024","1050","3152","589","1931","468","789","285","0","21","119","103","0","21","0","21","313","298","252","299","61","60","2872","753","1233","418","154","182","0","21","0","21","0","21","426","299","1059","434","959","450","100","95",
"1400000US12086001401","Census Tract 14.01; Miami-Dade County; Florida","6133","1115","4587","1159","48","43","4499","1159","0","21","0","21","0","21","21","35","19","32","0","21","19","32","1546","488","282","164","65","60","119","185","0","21","0","21","528","250","552","370","552","370","0","21",
"1400000US12086001402","Census Tract 14.02; Miami-Dade County; Florida","5175","998","2918","800","132","125","2786","818","0","21","0","21","0","21","0","21","0","21","0","21","0","21","2257","835","1173","584","0","21","0","21","0","21","0","21","310","257","774","577","774","577","0","21",
"1400000US12086001501","Census Tract 15.01; Miami-Dade County; Florida","2846","695","2216","656","10","8","2029","575","0","15","0","15","0","15","0","15","177","290","175","290","2","5","630","299","236","176","68","98","0","15","0","15","0","15","0","15","326","341","326","341","0","15",
"1400000US12086001502","Census Tract 15.02; Miami-Dade County; Florida","4418","1231","3200","952","20","50","3180","944","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1218","445","473","283","432","384","0","15","0","15","0","15","123","113","190","195","190","195","0","15",
"1400000US12086001603","Census Tract 16.03; Miami-Dade County; Florida","2918","480","70","61","68","61","2","5","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2848","479","1227","319","0","15","0","15","0","15","0","15","441","291","1180","434","1180","434","0","15",
"1400000US12086001605","Census Tract 16.05; Miami-Dade County; Florida","3833","579","66","57","24","30","34","39","8","16","0","15","0","15","0","15","0","15","0","15","0","15","3767","583","1860","452","135","173","0","15","0","15","0","15","360","281","1412","495","1412","495","0","15",
"1400000US12086001606","Census Tract 16.06; Miami-Dade County; Florida","4407","701","134","108","102","104","14","24","0","15","0","15","0","15","0","15","18","33","0","15","18","33","4273","705","1732","501","0","15","0","15","0","15","0","15","562","392","1979","645","1976","644","3","6",
"1400000US12086001607","Census Tract 16.07; Miami-Dade County; Florida","3003","723","148","89","60","49","20","41","0","15","49","64","0","15","19","31","0","15","0","15","0","15","2855","731","1653","422","9","13","0","15","0","15","0","15","455","583","738","316","720","305","18","53",
"1400000US12086001608","Census Tract 16.08; Miami-Dade County; Florida","2968","673","229","108","175","83","9","2","1","4","44","66","0","15","0","15","0","15","0","15","0","15","2739","676","1154","275","0","15","0","15","0","15","0","15","199","201","1386","722","1386","722","0","15",
"1400000US12086001701","Census Tract 17.01; Miami-Dade County; Florida","4719","985","2183","677","98","114","2028","657","0","15","12","19","0","15","0","15","45","64","0","15","45","64","2536","678","734","298","121","128","0","15","0","15","0","15","563","275","1118","627","1107","628","11","17",
"1400000US12086001702","Census Tract 17.02; Miami-Dade County; Florida","3648","644","1324","374","74","61","1180","367","0","15","13","22","0","15","22","25","35","49","23","43","12","21","2324","578","1246","520","16","34","2","3","0","15","0","15","243","251","817","550","802","551","15","25",
"1400000US12086001704","Census Tract 17.04; Miami-Dade County; Florida","2179","329","171","97","88","81","63","45","20","27","0","15","0","15","0","15","0","15","0","15","0","15","2008","342","893","347","0","15","7","10","0","15","0","15","253","209","855","313","849","311","6","9",
"1400000US12086001705","Census Tract 17.05; Miami-Dade County; Florida","1833","476","53","45","53","45","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1780","478","1014","302","86","101","3","5","0","15","0","15","17","28","660","437","660","437","0","15",
"1400000US12086001801","Census Tract 18.01; Miami-Dade County; Florida","5374","844","3633","781","7","13","3622","784","0","21","4","8","0","21","0","21","0","21","0","21","0","21","1741","272","154","139","57","67","22","35","0","21","0","21","500","452","1008","441","1008","441","0","21",
"1400000US12086001802","Census Tract 18.02; Miami-Dade County; Florida","4457","673","1482","486","163","179","1292","456","7","12","11","18","0","15","0","15","9","14","0","15","9","14","2975","822","902","396","60","59","0","15","0","15","0","15","1198","502","815","542","792","541","23","27",
"1400000US12086001803","Census Tract 18.03; Miami-Dade County; Florida","3408","688","1910","861","11","17","1895","863","0","15","0","15","0","15","4","8","0","15","0","15","0","15","1498","489","805","561","0","15","0","15","0","15","0","15","503","413","190","150","190","150","0","15",
"1400000US12086001901","Census Tract 19.01; Miami-Dade County; Florida","4448","1025","2970","944","63","61","2821","908","0","15","14","23","0","15","0","15","72","125","0","15","72","125","1478","442","419","385","106","99","0","15","0","15","0","15","726","326","227","177","203","174","24","39",
"1400000US12086001903","Census Tract 19.03; Miami-Dade County; Florida","3624","713","2328","632","213","165","2115","634","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1296","713","235","176","28","43","0","15","0","15","0","15","779","714","254","197","254","197","0","15",
"1400000US12086001904","Census Tract 19.04; Miami-Dade County; Florida","4071","680","2735","536","148","156","2331","527","0","15","27","44","13","22","0","15","216","242","216","242","0","15","1336","532","391","274","191","223","0","15","0","15","0","15","163","165","591","381","565","372","26","33",
"1400000US12086002001","Census Tract 20.01; Miami-Dade County; Florida","3887","825","3111","778","96","65","2814","783","0","15","198","260","0","15","0","15","3","8","0","15","3","8","776","363","321","239","111","120","0","15","0","15","0","15","207","262","137","67","127","70","10","18",
"1400000US12086002003","Census Tract 20.03; Miami-Dade County; Florida","3136","513","1903","540","112","115","1753","551","0","15","0","15","0","15","0","15","38","47","9","22","29","42","1233","424","398","209","22","32","0","15","0","15","0","15","458","256","355","301","277","288","78","87",
"1400000US12086002004","Census Tract 20.04; Miami-Dade County; Florida","3428","908","2434","962","130","79","2279","963","0","15","0","15","0","15","5","7","20","30","17","28","3","10","994","398","510","302","354","365","5","9","0","15","0","15","58","47","67","46","67","46","0","15",
"1400000US12086002100","Census Tract 21; Miami-Dade County; Florida","3104","529","1603","366","988","306","528","350","0","15","63","85","0","15","0","15","24","35","11","26","13","22","1501","423","637","208","0","15","22","25","0","15","0","15","305","301","537","268","505","256","32","54",
"1400000US12086002201","Census Tract 22.01; Miami-Dade County; Florida","2995","396","1574","317","578","186","859","278","0","15","99","103","0","15","0","15","38","35","38","35","0","15","1421","356","822","336","14","18","0","15","0","15","0","15","201","159","384","222","312","217","72","70",
"1400000US12086002202","Census Tract 22.02; Miami-Dade County; Florida","5332","1339","3905","1137","311","136","3302","1145","0","21","0","21","0","21","51","54","241","133","73","87","168","113","1427","424","364","296","114","134","0","21","0","21","0","21","535","228","414","274","357","248","57","61",
"1400000US12086002300","Census Tract 23; Miami-Dade County; Florida","5881","832","2960","900","131","138","2713","888","0","21","102","153","0","21","0","21","14","22","3","5","11","22","2921","905","1377","809","183","285","0","21","0","21","0","21","882","499","479","376","479","376","0","21",
"1400000US12086002402","Census Tract 24.02; Miami-Dade County; Florida","6092","1145","715","273","344","216","350","125","0","21","0","21","0","21","0","21","21","35","0","21","21","35","5377","1088","2496","582","180","111","34","51","0","21","0","21","142","102","2525","1093","2450","1139","75","92",
"1400000US12086002403","Census Tract 24.03; Miami-Dade County; Florida","4395","659","373","291","324","279","20","39","0","15","0","15","29","41","0","15","0","15","0","15","0","15","4022","622","1622","589","206","166","0","15","0","15","0","15","534","528","1660","530","1563","503","97","110",
"1400000US12086002404","Census Tract 24.04; Miami-Dade County; Florida","6055","780","671","720","79","107","592","734","0","21","0","21","0","21","0","21","0","21","0","21","0","21","5384","867","2328","941","138","122","0","21","0","21","0","21","309","241","2609","1062","2609","1062","0","21",
"1400000US12086002501","Census Tract 25.01; Miami-Dade County; Florida","6353","1418","1319","400","294","229","942","306","0","21","0","21","0","21","28","34","55","45","55","45","0","21","5034","1339","1656","463","209","177","0","21","0","21","0","21","838","433","2331","1234","2315","1232","16","25",
"1400000US12086002502","Census Tract 25.02; Miami-Dade County; Florida","3396","843","1375","524","121","65","1240","527","0","15","14","24","0","15","0","15","0","15","0","15","0","15","2021","766","345","186","111","90","0","15","0","15","0","15","857","700","708","304","708","304","0","15",
"1400000US12086002600","Census Tract 26; Miami-Dade County; Florida","6782","1062","1486","388","1145","260","299","270","0","21","0","21","0","21","0","21","42","58","18","30","24","50","5296","1204","1318","565","95","86","69","102","0","21","0","21","1403","641","2411","1036","2351","1020","60","69",
